NaN	2014	318	-484.08	-187.53	-183.57	0.803	0.721	2.93
NaN	2014	319	-484.97	-184.33	-187.09	0.788	0.698	2.9
NaN	2014	320	-484.83	-181.02	-176.22	0.828	0.703	2.879
NaN	2014	321	-487.06	-181.2	-176.66	0.809	0.718	3.032
NaN	2014	322	-486.3	-181.78	-172.09	0.798	0.712	2.901
NaN	2014	323	-484.69	-180.85	-178.63	0.803	0.718	2.901
NaN	2014	324	-484.62	-180.38	-176.27	0.848	0.743	3
NaN	2014	325	-485.54	-180.35	-175.95	0.821	0.724	2.902
NaN	2014	326	-487.45	-181.13	-181.01	0.826	0.712	2.838
NaN	2014	327	-486.03	-181.06	-182.46	0.775	0.691	2.76
NaN	2014	328	-486.21	-182.68	-185.38	0.856	0.728	3.036
NaN	2014	329	-485.53	-181.65	-180.02	0.848	0.735	2.968
NaN	2014	330	-485.51	-182.22	-179.95	0.847	0.73	2.943
NaN	2014	331	-485.44	-181.19	-182.25	0.804	0.697	2.881
NaN	2014	332	-484.87	-179.87	-182.53	0.76	0.676	2.736
NaN	2014	333	-487.15	-180.93	-181.83	0.808	0.698	2.906
NaN	2014	334	-488.23	-181.04	-179.13	0.805	0.716	2.922
NaN	2014	335	-488.26	-183.21	-180.27	0.776	0.689	2.862
NaN	2014	336	-487.96	-181.98	-178.95	0.786	0.694	2.832
NaN	2014	337	-486.75	-180.37	-187.33	0.793	0.704	2.908
NaN	2014	338	-489.36	-182.7	-181.55	0.789	0.694	2.863
NaN	2014	339	-487.3	-181.44	-181.97	0.749	0.664	2.728
NaN	2014	340	-487.07	-180.29	-180.35	0.785	0.689	2.773
NaN	2014	341	-487.73	-182.3	-181.02	0.82	0.712	2.943
NaN	2014	342	-487.69	-180.06	-179.18	0.725	0.659	2.637
NaN	2014	343	-488.06	-181.71	-174.47	0.794	0.694	2.896
NaN	2014	344	-486.14	-181.45	-184.5	0.778	0.677	2.808
NaN	2014	345	-487.12	-180.78	-181.18	0.805	0.712	2.973
NaN	2014	346	-488.36	-181.73	-181.66	0.736	0.664	2.678
NaN	2014	347	-488.29	-180.99	-184.46	0.716	0.645	2.586
NaN	2014	348	-486.06	-181.95	-178.64	0.726	0.655	2.666
NaN	2014	349	-487.59	-181.58	-182.03	0.754	0.672	2.82
NaN	2014	350	-487.37	-182.84	-183.43	0.762	0.68	2.759
NaN	2014	351	-487.61	-182.11	-182.94	0.795	0.69	2.802
NaN	2014	352	-487.74	-182.89	-187.1	0.748	0.667	2.743
NaN	2014	353	-487.19	-182.73	-188.46	0.757	0.673	2.806
NaN	2014	354	-488.78	-181.47	-185.86	0.773	0.679	2.755
NaN	2014	355	-490.59	-180.66	-178.3	0.743	0.659	2.667
NaN	2014	356	-488.74	-179.86	-178.7	0.754	0.667	2.785
NaN	2014	357	-488.85	-182.37	-181.41	0.772	0.68	2.799
NaN	2014	358	-487.4	-181.76	-182.45	0.727	0.648	2.604
NaN	2014	359	-487.11	-182.51	-181.29	0.728	0.664	2.669
NaN	2014	360	-489.31	-181.83	-179.74	0.736	0.657	2.666
NaN	2014	361	-487.85	-183.29	-181.98	0.735	0.661	2.655
NaN	2014	362	-487.19	-181.37	-182.54	0.767	0.67	2.716
NaN	2014	363	-486.59	-182.59	-181.64	0.772	0.67	2.735
NaN	2014	364	-485.16	-182.58	-181.4	0.729	0.654	2.599
NaN	2014	365	-488.73	-182.53	-180.82	0.793	0.684	2.835
NaN	2015	1	-488.19	-179.64	-178.59	0.748	0.668	2.73
NaN	2015	2	-488.48	-180.4	-181.14	0.764	0.671	2.752
NaN	2015	3	-488.89	-179.49	-181.52	0.738	0.656	2.657
NaN	2015	4	-488.93	-181.67	-176.17	0.765	0.666	2.702
NaN	2015	5	-489.44	-179.86	-180.72	0.838	0.708	2.968
NaN	2015	6	-490.12	-179.07	-176.34	0.745	0.664	2.667
NaN	2015	7	-488.52	-179.17	-173.37	0.779	0.677	2.772
NaN	2015	8	-489.56	-179.84	-172.42	0.717	0.658	2.621
NaN	2015	9	-489.42	-178.3	-171.16	0.757	0.696	2.851
NaN	2015	10	-489.46	-179.31	-173.18	0.749	0.672	2.718
NaN	2015	11	-488.98	-180.06	-171.83	0.764	0.672	2.785
NaN	2015	12	-488.84	-180.32	-173.23	0.74	0.664	2.67
NaN	2015	13	-488.34	-181.33	-178.59	0.718	0.651	2.62
NaN	2015	14	-487.38	-180.86	-173.29	0.724	0.65	2.616
NaN	2015	15	-486.85	-180.88	-177.29	0.716	0.651	2.613
NaN	2015	16	-484.74	-181.27	-180.89	0.789	0.68	2.836
NaN	2015	17	-489.22	-183.06	-178.43	0.771	0.667	2.778
NaN	2015	18	-488.15	-181.1	-178.51	0.775	0.69	2.78
NaN	2015	19	-489.72	-182.98	-180.11	0.743	0.659	2.704
NaN	2015	20	-489.36	-179.91	-177.45	0.758	0.671	2.722
NaN	2015	21	-486.98	-181.23	-176.11	0.729	0.669	2.673
NaN	2015	22	-486.05	-182.53	-174.46	0.752	0.677	2.753
NaN	2015	23	-483.83	-181.99	-171.92	0.79	0.677	2.814
NaN	2015	24	-487.28	-180.66	-176.37	0.802	0.74	2.975
NaN	2015	25	-486.7	-180.52	-182.72	0.767	0.687	2.772
