site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
PITN 20FEB23 2020.1451 58902 2094 0  -42.8    772  0.852952   -564218  0.099188    67  0.974501  0.0080 0.000790 0.000707 0.003019  0.012324  0.023396 -0.089665  -5.1024792385  -42.7930299067    67.97450
PITN 20FEB24 2020.1478 58903 2094 1  -42.8    772  0.852775   -564218  0.099299    67  0.982992  0.0080 0.000789 0.000690 0.002954  0.012745  0.029450 -0.034153  -5.1024792375  -42.7930299083    67.98299
PITN 20FEB25 2020.1506 58904 2094 2  -42.8    772  0.851204   -564218  0.100728    67  0.979139  0.0080 0.000821 0.000702 0.003104 -0.024607  0.011062  0.001744  -5.1024792246  -42.7930299224    67.97914
PITN 20FEB26 2020.1533 58905 2094 3  -42.8    772  0.851195   -564218  0.099531    67  0.983381  0.0080 0.000751 0.000657 0.002806 -0.005790  0.057952 -0.058766  -5.1024792354  -42.7930299225    67.98338
PITN 20FEB27 2020.1561 58906 2094 4  -42.8    772  0.849986   -564218  0.101266    67  0.977230  0.0080 0.000790 0.000696 0.003031 -0.014505  0.043247 -0.026410  -5.1024792197  -42.7930299334    67.97723
PITN 20FEB28 2020.1588 58907 2094 5  -42.8    772  0.852133   -564218  0.099053    67  0.980146  0.0080 0.000778 0.000678 0.002917  0.001339  0.037679 -0.014605  -5.1024792397  -42.7930299141    67.98015
PITN 20FEB29 2020.1615 58908 2094 6  -42.8    772  0.851786   -564218  0.101462    67  0.972543  0.0080 0.000789 0.000700 0.003017  0.004458  0.025036 -0.024955  -5.1024792180  -42.7930299172    67.97254
PITN 20MAR01 2020.1643 58909 2095 0  -42.8    772  0.855291   -564218  0.098860    67  0.970855  0.0080 0.000805 0.000715 0.003071  0.032140  0.018809 -0.115685  -5.1024792415  -42.7930298856    67.97086
PITN 20MAR02 2020.1670 58910 2095 1  -42.8    772  0.849373   -564218  0.097669    67  0.966724  0.0080 0.000810 0.000704 0.003005  0.012163  0.059056 -0.093906  -5.1024792523  -42.7930299389    67.96672
PITN 20MAR03 2020.1697 58911 2095 2  -42.8    772  0.852686   -564218  0.098393    67  0.973578  0.0080 0.000780 0.000679 0.002923 -0.007464  0.010278 -0.045928  -5.1024792457  -42.7930299091    67.97358
PITN 20MAR04 2020.1725 58912 2095 3  -42.8    772  0.853079   -564218  0.100903    67  0.973800  0.0080 0.000791 0.000689 0.002965 -0.004091  0.036897 -0.066044  -5.1024792230  -42.7930299055    67.97380
PITN 20MAR05 2020.1752 58913 2095 4  -42.8    772  0.852339   -564218  0.100085    67  0.977024  0.0080 0.000786 0.000686 0.002929 -0.007367  0.017236 -0.012956  -5.1024792304  -42.7930299122    67.97702
PITN 20MAR06 2020.1780 58914 2095 5  -42.8    772  0.852658   -564218  0.101824    67  0.976225  0.0080 0.000771 0.000679 0.002871 -0.017374  0.018568 -0.040945  -5.1024792147  -42.7930299093    67.97623
PITN 20MAR07 2020.1807 58915 2095 6  -42.8    772  0.850846   -564218  0.101940    67  0.967524  0.0080 0.000810 0.000727 0.003119  0.024023 -0.003849 -0.052524  -5.1024792136  -42.7930299257    67.96752
PITN 20MAR08 2020.1834 58916 2096 0  -42.8    772  0.850130   -564218  0.100828    67  0.971562  0.0080 0.000774 0.000672 0.002921  0.011606  0.050926 -0.036758  -5.1024792237  -42.7930299321    67.97156
PITN 20MAR09 2020.1862 58917 2096 1  -42.8    772  0.852070   -564218  0.100751    67  0.982215  0.0080 0.000816 0.000696 0.003075 -0.024035  0.018295 -0.026279  -5.1024792244  -42.7930299146    67.98221
PITN 20MAR10 2020.1889 58918 2096 2  -42.8    772  0.852380   -564218  0.100078    67  0.962761  0.0080 0.000792 0.000705 0.003103  0.040684  0.067593 -0.046603  -5.1024792305  -42.7930299118    67.96276
PITN 20MAR11 2020.1916 58919 2096 3  -42.8    772  0.848242   -564218  0.100622    67  0.979801  0.0080 0.000803 0.000704 0.003048 -0.014554  0.042592 -0.031772  -5.1024792256  -42.7930299491    67.97980
PITN 20MAR12 2020.1944 58920 2096 4  -42.8    772  0.850659   -564218  0.100849    67  0.975584  0.0080 0.000760 0.000683 0.002903 -0.000794 -0.000971 -0.074707  -5.1024792235  -42.7930299273    67.97558
PITN 20MAR13 2020.1971 58921 2096 5  -42.8    772  0.849231   -564218  0.101306    67  0.981204  0.0080 0.000834 0.000720 0.003120  0.063152  0.028474 -0.127129  -5.1024792194  -42.7930299402    67.98120
PITN 20MAR14 2020.1999 58922 2096 6  -42.8    772  0.852115   -564218  0.099385    67  0.974809  0.0080 0.000764 0.000657 0.002811  0.019402  0.046456 -0.071541  -5.1024792367  -42.7930299142    67.97481
PITN 20MAR15 2020.2026 58923 2097 0  -42.8    772  0.851566   -564218  0.100242    67  0.977772  0.0080 0.000766 0.000683 0.002899  0.002204  0.021514 -0.077124  -5.1024792290  -42.7930299192    67.97777
PITN 20MAR16 2020.2053 58924 2097 1  -42.8    772  0.853751   -564218  0.099885    67  0.975649  0.0080 0.000778 0.000698 0.002960 -0.041467  0.033403 -0.035764  -5.1024792322  -42.7930298995    67.97565
PITN 20MAR17 2020.2081 58925 2097 2  -42.8    772  0.852468   -564218  0.101621    67  0.968718  0.0080 0.000767 0.000676 0.002859  0.024612  0.012255 -0.057834  -5.1024792165  -42.7930299110    67.96872
PITN 20MAR18 2020.2108 58926 2097 3  -42.8    772  0.851969   -564218  0.097195    67  0.979692  0.0080 0.000805 0.000710 0.003086 -0.014735  0.038000  0.003271  -5.1024792565  -42.7930299155    67.97969
PITN 20MAR19 2020.2136 58927 2097 4  -42.8    772  0.853554   -564218  0.098946    67  0.983736  0.0080 0.000931 0.000789 0.003524  0.014419  0.031422 -0.068852  -5.1024792407  -42.7930299012    67.98374
PITN 20MAR20 2020.2163 58928 2097 5  -42.8    772  0.851082   -564218  0.098856    67  0.974423  0.0080 0.000871 0.000750 0.003227  0.040351  0.089530 -0.044196  -5.1024792415  -42.7930299235    67.97442
PITN 20MAR21 2020.2190 58929 2097 6  -42.8    772  0.852520   -564218  0.098723    67  0.970996  0.0080 0.000781 0.000709 0.002998  0.024165  0.058963 -0.056131  -5.1024792427  -42.7930299106    67.97100
PITN 20MAR22 2020.2218 58930 2098 0  -42.8    772  0.851038   -564218  0.097230    67  0.954739  0.0080 0.000775 0.000687 0.002932 -0.011954  0.032828 -0.029204  -5.1024792562  -42.7930299239    67.95474
PITN 20MAR23 2020.2245 58931 2098 1  -42.8    772  0.851506   -564218  0.096973    67  0.960931  0.0080 0.000793 0.000705 0.002950  0.001606  0.072749 -0.048347  -5.1024792586  -42.7930299197    67.96093
PITN 20MAR24 2020.2272 58932 2098 2  -42.8    772  0.852204   -564218  0.097501    67  0.979734  0.0080 0.000788 0.000709 0.003062 -0.018833 -0.008092 -0.060528  -5.1024792538  -42.7930299134    67.97973
PITN 20MAR25 2020.2300 58933 2098 3  -42.8    772  0.851766   -564218  0.096831    67  0.971812  0.0080 0.000769 0.000677 0.002934  0.006922  0.007064 -0.057027  -5.1024792598  -42.7930299174    67.97181
PITN 20MAR26 2020.2327 58934 2098 4  -42.8    772  0.850879   -564218  0.099790    67  0.967279  0.0080 0.000758 0.000658 0.002820 -0.017173  0.037425 -0.033170  -5.1024792331  -42.7930299254    67.96728
PITN 20MAR27 2020.2355 58935 2098 5  -42.8    772  0.853509   -564218  0.099252    67  0.964890  0.0080 0.000792 0.000705 0.002981  0.005087  0.019511 -0.040818  -5.1024792379  -42.7930299016    67.96489
PITN 20MAR28 2020.2382 58936 2098 6  -42.8    772  0.847559   -564218  0.097441    67  0.973017  0.0080 0.000832 0.000729 0.003231  0.000120  0.052462  0.017933  -5.1024792543  -42.7930299553    67.97302
PITN 20MAR29 2020.2409 58937 2099 0  -42.8    772  0.849733   -564218  0.099128    67  0.960814  0.0080 0.000783 0.000677 0.002929 -0.000112  0.007775 -0.006448  -5.1024792391  -42.7930299357    67.96081
PITN 20MAR30 2020.2437 58938 2099 1  -42.8    772  0.848477   -564218  0.099062    67  0.975463  0.0080 0.000786 0.000686 0.002955 -0.025060  0.016606 -0.047773  -5.1024792397  -42.7930299470    67.97546
PITN 20MAR31 2020.2464 58939 2099 2  -42.8    772  0.849525   -564218  0.100907    67  0.968363  0.0080 0.000779 0.000673 0.002877  0.017940  0.031008 -0.039412  -5.1024792230  -42.7930299376    67.96836
PITN 20APR01 2020.2491 58940 2099 3  -42.8    772  0.851750   -564218  0.101954    67  0.976275  0.0080 0.000816 0.000710 0.003083  0.011540 -0.053129 -0.070855  -5.1024792135  -42.7930299175    67.97627
PITN 20APR02 2020.2519 58941 2099 4  -42.8    772  0.849178   -564218  0.098167    67  0.965681  0.0080 0.000774 0.000675 0.002883  0.014141  0.038434 -0.028422  -5.1024792478  -42.7930299407    67.96568
PITN 20APR03 2020.2546 58942 2099 5  -42.8    772  0.851746   -564218  0.098896    67  0.969939  0.0080 0.000804 0.000710 0.003026  0.006855  0.011518 -0.064263  -5.1024792412  -42.7930299175    67.96994
PITN 20APR04 2020.2574 58943 2099 6  -42.8    772  0.849173   -564218  0.097814    67  0.967209  0.0080 0.000769 0.000675 0.002859  0.001374  0.023691 -0.036511  -5.1024792510  -42.7930299407    67.96721
PITN 20APR05 2020.2601 58944 2100 0  -42.8    772  0.848662   -564218  0.098077    67  0.970602  0.0080 0.000771 0.000682 0.002929 -0.017609  0.005577 -0.039839  -5.1024792486  -42.7930299453    67.97060
PITN 20APR06 2020.2628 58945 2100 1  -42.8    772  0.846027   -564218  0.098438    67  0.958464  0.0080 0.000778 0.000686 0.002947 -0.010817  0.028309 -0.041141  -5.1024792453  -42.7930299691    67.95846
PITN 20APR07 2020.2656 58946 2100 2  -42.8    772  0.850060   -564218  0.097819    67  0.967233  0.0080 0.000773 0.000692 0.002929 -0.005151  0.030681 -0.068736  -5.1024792509  -42.7930299327    67.96723
PITN 20APR09 2020.2710 58948 2100 4  -42.8    772  0.847407   -564218  0.099522    67  0.967245  0.0080 0.000806 0.000717 0.003084  0.001863 -0.017575 -0.031514  -5.1024792355  -42.7930299567    67.96725
PITN 20APR10 2020.2738 58949 2100 5  -42.8    772  0.846705   -564218  0.098174    67  0.971810  0.0080 0.000780 0.000684 0.002938 -0.002866  0.038647 -0.073418  -5.1024792477  -42.7930299630    67.97181
PITN 20APR11 2020.2765 58950 2100 6  -42.8    772  0.849771   -564218  0.102278    67  0.970162  0.0080 0.000778 0.000684 0.002937  0.000830  0.012288 -0.035987  -5.1024792106  -42.7930299353    67.97016
PITN 20APR12 2020.2793 58951 2101 0  -42.8    772  0.848969   -564218  0.099764    67  0.969179  0.0080 0.000851 0.000714 0.003117 -0.002052 -0.004345 -0.017728  -5.1024792333  -42.7930299426    67.96918
PITN 20APR13 2020.2820 58952 2101 1  -42.8    772  0.851229   -564218  0.100773    67  0.970545  0.0080 0.000828 0.000712 0.003079  0.005699  0.053242 -0.091201  -5.1024792242  -42.7930299222    67.97054
PITN 20APR14 2020.2847 58953 2101 2  -42.8    772  0.846588   -564218  0.099700    67  0.969622  0.0080 0.000779 0.000686 0.002949  0.013286  0.025219 -0.027041  -5.1024792339  -42.7930299641    67.96962
PITN 20APR15 2020.2875 58954 2101 3  -42.8    772  0.851078   -564218  0.098966    67  0.958881  0.0080 0.000792 0.000689 0.002980  0.025635  0.009108 -0.063368  -5.1024792405  -42.7930299236    67.95888
PITN 20APR16 2020.2902 58955 2101 4  -42.8    772  0.850455   -564218  0.101301    67  0.966324  0.0080 0.000771 0.000681 0.002899  0.010777  0.019424 -0.074742  -5.1024792194  -42.7930299292    67.96632
PITN 20APR17 2020.2930 58956 2101 5  -42.8    772  0.849311   -564218  0.099716    67  0.971474  0.0080 0.000771 0.000675 0.002870 -0.014052  0.010508 -0.072949  -5.1024792337  -42.7930299395    67.97147
PITN 20APR18 2020.2957 58957 2101 6  -42.8    772  0.847686   -564218  0.100298    67  0.963858  0.0080 0.000804 0.000697 0.003078 -0.000125  0.031540  0.013098  -5.1024792285  -42.7930299542    67.96386
PITN 20APR19 2020.2984 58958 2102 0  -42.8    772  0.848328   -564218  0.099922    67  0.965942  0.0080 0.000783 0.000677 0.002903 -0.002347  0.014549 -0.045552  -5.1024792319  -42.7930299484    67.96594
PITN 20APR20 2020.3012 58959 2102 1  -42.8    772  0.848904   -564218  0.099917    67  0.957905  0.0080 0.000778 0.000683 0.002946 -0.010303  0.032402 -0.068376  -5.1024792319  -42.7930299432    67.95791
PITN 20APR21 2020.3039 58960 2102 2  -42.8    772  0.850525   -564218  0.099673    67  0.968602  0.0080 0.000796 0.000700 0.003013 -0.003494  0.068972 -0.073978  -5.1024792341  -42.7930299286    67.96860
PITN 20APR22 2020.3066 58961 2102 3  -42.8    772  0.849423   -564218  0.101962    67  0.961028  0.0080 0.000769 0.000677 0.002890 -0.003154  0.049901 -0.030773  -5.1024792134  -42.7930299385    67.96103
PITN 20APR23 2020.3094 58962 2102 4  -42.8    772  0.848097   -564218  0.101591    67  0.964104  0.0080 0.000846 0.000723 0.003119 -0.006457  0.053224 -0.018749  -5.1024792168  -42.7930299505    67.96410
PITN 20APR24 2020.3121 58963 2102 5  -42.8    772  0.847523   -564218  0.099977    67  0.968084  0.0080 0.000808 0.000697 0.002993 -0.018846  0.034276 -0.018781  -5.1024792314  -42.7930299556    67.96808
PITN 20APR25 2020.3149 58964 2102 6  -42.8    772  0.848329   -564218  0.095953    67  0.960770  0.0080 0.000805 0.000715 0.003098 -0.002698 -0.001640 -0.036433  -5.1024792678  -42.7930299484    67.96077
PITN 20APR26 2020.3176 58965 2103 0  -42.8    772  0.845905   -564218  0.099509    67  0.965780  0.0080 0.000758 0.000668 0.002864  0.014088 -0.028418 -0.013631  -5.1024792356  -42.7930299702    67.96578
PITN 20APR27 2020.3203 58966 2103 1  -42.8    772  0.847879   -564218  0.098706    67  0.966246  0.0080 0.000789 0.000692 0.002990 -0.010091 -0.004220 -0.049486  -5.1024792429  -42.7930299524    67.96625
PITN 20APR28 2020.3231 58967 2103 2  -42.8    772  0.847883   -564218  0.099025    67  0.958662  0.0080 0.000775 0.000681 0.002969 -0.006732  0.014294 -0.038289  -5.1024792400  -42.7930299524    67.95866
PITN 20APR29 2020.3258 58968 2103 3  -42.8    772  0.847703   -564218  0.100232    67  0.962519  0.0080 0.000768 0.000675 0.002956  0.021925 -0.004902 -0.054503  -5.1024792291  -42.7930299540    67.96252
PITN 20APR30 2020.3285 58969 2103 4  -42.8    772  0.847925   -564218  0.100052    67  0.968917  0.0080 0.000756 0.000671 0.002865  0.014413  0.018248 -0.027839  -5.1024792307  -42.7930299520    67.96892
PITN 20MAY01 2020.3313 58970 2103 5  -42.8    772  0.846027   -564218  0.100401    67  0.967957  0.0080 0.000768 0.000672 0.002882  0.026902  0.036291 -0.035805  -5.1024792276  -42.7930299691    67.96796
PITN 20MAY02 2020.3340 58971 2103 6  -42.8    772  0.847855   -564218  0.098754    67  0.959186  0.0080 0.000762 0.000673 0.002947 -0.003718  0.003948  0.027250  -5.1024792424  -42.7930299526    67.95919
PITN 20MAY03 2020.3368 58972 2104 0  -42.8    772  0.848497   -564218  0.101124    67  0.959326  0.0080 0.000753 0.000668 0.002842  0.030044  0.015576 -0.071254  -5.1024792210  -42.7930299468    67.95933
PITN 20MAY04 2020.3395 58973 2104 1  -42.8    772  0.848801   -564218  0.100239    67  0.964816  0.0080 0.000772 0.000677 0.002913  0.011312  0.040718 -0.039117  -5.1024792290  -42.7930299441    67.96482
PITN 20MAY05 2020.3422 58974 2104 2  -42.8    772  0.846053   -564218  0.100964    67  0.965837  0.0080 0.000772 0.000689 0.002982  0.034914 -0.018806 -0.009010  -5.1024792225  -42.7930299689    67.96584
PITN 20MAY06 2020.3450 58975 2104 3  -42.8    772  0.846044   -564218  0.101074    67  0.960896  0.0080 0.000753 0.000667 0.002888  0.029974  0.058246  0.002619  -5.1024792215  -42.7930299690    67.96090
PITN 20MAY07 2020.3477 58976 2104 4  -42.8    772  0.849336   -564218  0.100200    67  0.963762  0.0080 0.000738 0.000657 0.002822  0.014555  0.025889 -0.022052  -5.1024792294  -42.7930299393    67.96376
PITN 20MAY08 2020.3504 58977 2104 5  -42.8    772  0.850518   -564218  0.098691    67  0.965310  0.0080 0.000778 0.000679 0.002946  0.024297  0.034422 -0.020178  -5.1024792430  -42.7930299286    67.96531
PITN 20MAY09 2020.3532 58978 2104 6  -42.8    772  0.847384   -564218  0.100435    67  0.960431  0.0080 0.000789 0.000679 0.002950  0.032074 -0.034306 -0.058362  -5.1024792272  -42.7930299569    67.96043
PITN 20MAY10 2020.3559 58979 2105 0  -42.8    772  0.848303   -564218  0.099798    67  0.964142  0.0080 0.000781 0.000678 0.002931  0.018622  0.003902 -0.000842  -5.1024792330  -42.7930299486    67.96414
PITN 20MAY11 2020.3587 58980 2105 1  -42.8    772  0.848878   -564218  0.099113    67  0.965027  0.0080 0.000741 0.000655 0.002818  0.018708 -0.000501 -0.010640  -5.1024792392  -42.7930299434    67.96503
PITN 20MAY12 2020.3614 58981 2105 2  -42.8    772  0.848134   -564218  0.100513    67  0.962689  0.0080 0.000743 0.000660 0.002822  0.015685  0.020335 -0.036405  -5.1024792265  -42.7930299501    67.96269
PITN 20MAY13 2020.3641 58982 2105 3  -42.8    772  0.847601   -564218  0.099626    67  0.959705  0.0080 0.000764 0.000682 0.002934  0.050596  0.013020 -0.048374  -5.1024792346  -42.7930299549    67.95971
PITN 20MAY14 2020.3669 58983 2105 4  -42.8    772  0.847606   -564218  0.099695    67  0.965080  0.0080 0.000776 0.000673 0.002902  0.002455 -0.013414 -0.060018  -5.1024792339  -42.7930299549    67.96508
PITN 20MAY15 2020.3696 58984 2105 5  -42.8    772  0.849350   -564218  0.101053    67  0.963328  0.0080 0.000768 0.000678 0.002896 -0.010322  0.035502 -0.038936  -5.1024792217  -42.7930299392    67.96333
PITN 20MAY16 2020.3723 58985 2105 6  -42.8    772  0.851545   -564218  0.104145    67  0.976569  0.0080 0.000804 0.000715 0.003075  0.033342  0.002352  0.007104  -5.1024791937  -42.7930299194    67.97657
PITN 20MAY17 2020.3751 58986 2106 0  -42.8    772  0.846402   -564218  0.102820    67  0.969361  0.0080 0.000753 0.000680 0.002918  0.021299  0.027652 -0.024545  -5.1024792057  -42.7930299657    67.96936
PITN 20MAY18 2020.3778 58987 2106 1  -42.8    772  0.846566   -564218  0.100353    67  0.963855  0.0080 0.000760 0.000683 0.002927  0.009697  0.022576 -0.042125  -5.1024792280  -42.7930299643    67.96385
PITN 20MAY19 2020.3806 58988 2106 2  -42.8    772  0.848481   -564218  0.100630    67  0.963704  0.0080 0.000775 0.000686 0.003000  0.041263 -0.018734 -0.000197  -5.1024792255  -42.7930299470    67.96370
PITN 20MAY20 2020.3833 58989 2106 3  -42.8    772  0.845604   -564218  0.101540    67  0.959482  0.0080 0.000755 0.000676 0.002886  0.023215 -0.029258 -0.082946  -5.1024792173  -42.7930299729    67.95948
PITN 20MAY21 2020.3860 58990 2106 4  -42.8    772  0.847841   -564218  0.103177    67  0.962499  0.0080 0.000760 0.000680 0.002898  0.019028 -0.005260 -0.023300  -5.1024792024  -42.7930299528    67.96250
PITN 20MAY22 2020.3888 58991 2106 5  -42.8    772  0.847162   -564218  0.099357    67  0.956602  0.0080 0.000771 0.000679 0.002929  0.016908  0.006811 -0.016669  -5.1024792370  -42.7930299589    67.95660
PITN 20MAY23 2020.3915 58992 2106 6  -42.8    772  0.847278   -564218  0.101111    67  0.965156  0.0080 0.000757 0.000676 0.002914  0.034106  0.004630 -0.033927  -5.1024792211  -42.7930299578    67.96516
PITN 20MAY24 2020.3943 58993 2107 0  -42.8    772  0.850081   -564218  0.100895    67  0.962520  0.0080 0.000761 0.000676 0.002885 -0.003877  0.014862 -0.016178  -5.1024792231  -42.7930299326    67.96252
PITN 20MAY25 2020.3970 58994 2107 1  -42.8    772  0.849547   -564218  0.101579    67  0.969420  0.0080 0.000763 0.000671 0.002867  0.033219  0.018410 -0.037520  -5.1024792169  -42.7930299374    67.96942
PITN 20MAY26 2020.3997 58995 2107 2  -42.8    772  0.849489   -564218  0.103004    67  0.958317  0.0080 0.000769 0.000683 0.002941  0.043635  0.011583 -0.038328  -5.1024792040  -42.7930299379    67.95832
PITN 20MAY27 2020.4025 58996 2107 3  -42.8    772  0.848525   -564218  0.103200    67  0.966993  0.0080 0.000778 0.000681 0.002926  0.021687  0.043659 -0.024121  -5.1024792022  -42.7930299466    67.96699
PITN 20MAY28 2020.4052 58997 2107 4  -42.8    772  0.850649   -564218  0.102723    67  0.964766  0.0080 0.000770 0.000686 0.002938  0.050161  0.056150 -0.037463  -5.1024792066  -42.7930299274    67.96477
